Vth_T ,6bit_Vth,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50,#51,#52,#53,#54,#55,#56,#57,#58,#59,#60,#61,#62,#63,#64,#65,#66,#67,#68,#69,#70,#71,#72,#73,#74,#75,#76,#77,#78,#79,#80,#81,#82,#83,#84,#85,#86,#87,#88,#89,#90,#91,#92,#93,#94,#95,#96,#97,#98,#99,#100
365,31,7,6,4,7,4,7,10,9,10,6,8,8,7,8,10,6,5,8,6,8,6,8,5,7,10,6,10,6,7,4,6,6,7,1,9,7,7,8,6,6,8,4,8,6,8,9,5,8,4,6,6,9,7,8,8,6,9,4,4,6,5,9,8,9,5,6,7,7,5,2,5,7,9,7,7,6,4,10,8,8,8,6,6,8,7,4,1,7,6,7,9,8,5,7,7,6,1,8,7,8
366,31,6,7,6,8,4,6,9,8,5,7,8,5,7,8,9,5,3,7,9,6,8,8,7,8,7,4,9,6,8,6,5,6,6,10,5,2,5,7,6,6,9,1,5,9,7,7,8,7,5,10,6,10,8,5,9,12,6,6,7,9,6,8,7,6,7,7,5,5,8,13,6,8,7,10,7,7,9,2,6,7,7,5,11,8,10,6,11,5,5,7,8,8,9,7,7,6,10,10,10,7
367,31,6,9,0,8,6,6,5,10,6,7,8,5,8,6,6,7,6,8,0,7,7,8,7,9,6,5,7,5,5,6,9,7,7,3,4,6,9,6,3,4,9,7,5,5,11,6,7,7,9,4,5,8,8,4,8,2,9,5,5,5,6,5,4,5,6,5,4,7,8,5,2,5,7,9,8,4,7,6,9,6,6,8,8,9,7,7,9,7,6,4,9,3,6,3,7,8,8,8,5,8
368,31,7,4,6,8,8,1,6,5,5,8,6,7,8,7,7,7,6,2,9,6,4,7,7,6,7,5,5,4,10,6,7,8,8,6,7,10,8,6,8,8,7,9,7,10,6,8,6,6,6,7,9,5,5,9,5,8,6,8,3,8,5,5,5,7,5,9,7,7,4,6,7,4,7,8,4,7,5,7,6,8,8,7,6,6,8,8,8,6,6,9,10,6,6,9,8,8,9,6,6,7
369,31,8,5,8,7,7,6,6,7,7,6,6,6,9,5,6,8,7,5,5,11,5,6,7,6,5,6,7,3,8,7,5,4,7,5,11,6,7,10,7,9,4,7,5,6,6,8,7,8,6,6,6,9,6,7,7,7,6,5,10,8,7,5,10,4,7,4,8,7,7,7,5,8,6,4,4,9,5,9,6,5,9,7,4,9,5,6,5,7,7,6,11,6,9,3,6,5,8,5,7,5
370,31,5,6,7,7,6,6,5,5,5,9,7,5,5,6,5,6,5,6,5,4,6,5,6,5,8,3,6,4,6,6,5,11,6,6,5,6,5,6,8,6,4,10,4,5,7,7,8,6,9,8,6,6,8,4,6,8,5,5,9,5,6,5,6,6,5,6,4,7,4,6,7,5,5,6,6,6,2,6,7,8,5,8,6,10,7,8,5,0,7,8,8,4,7,7,5,6,3,6,4,6
371,31,7,6,5,6,4,6,5,7,6,4,7,6,7,6,9,5,6,4,8,6,0,6,5,7,7,7,5,7,6,5,4,7,7,7,4,9,5,5,7,8,4,6,1,4,7,8,7,6,8,6,7,9,7,7,5,6,5,6,5,6,5,6,8,4,7,7,9,6,8,8,6,6,6,5,6,5,7,4,6,6,4,8,5,4,5,6,7,5,8,8,7,6,10,6,7,6,7,6,8,4
372,31,5,8,6,5,5,6,8,5,6,6,5,6,8,7,4,9,4,7,6,4,7,6,4,8,9,5,5,5,6,7,4,6,6,6,5,6,7,7,6,9,6,3,6,7,5,6,6,8,5,4,6,6,4,5,6,6,5,7,5,7,6,5,7,11,5,8,5,6,5,6,6,11,7,5,8,6,5,5,6,4,6,9,8,8,5,5,4,8,8,6,2,6,7,7,8,6,6,5,6,6
373,31,7,6,5,7,5,5,4,8,5,6,9,4,5,4,7,6,6,5,6,7,7,7,10,6,3,5,7,6,4,6,4,7,6,4,6,1,5,7,11,4,5,8,5,7,7,5,5,6,5,2,8,8,6,7,6,7,8,6,2,5,5,5,7,4,7,9,7,5,7,9,7,6,4,6,6,5,4,8,6,5,7,7,8,8,6,6,7,5,7,5,8,9,8,6,7,5,5,5,5,5
374,31,4,11,7,6,5,4,5,5,5,7,5,5,5,6,8,7,6,7,7,6,7,4,4,7,4,6,7,7,6,5,4,5,6,6,7,4,9,6,5,8,6,6,5,6,4,5,7,5,11,4,6,7,7,6,6,7,6,6,6,5,7,6,4,7,6,6,6,2,5,5,6,4,5,5,6,7,6,5,6,4,6,9,5,8,4,6,7,6,6,5,7,6,6,8,0,5,6,6,6,5
375,31,6,6,8,10,6,4,6,5,4,4,6,5,9,6,8,8,2,10,7,8,6,6,6,5,6,7,7,7,5,6,7,7,5,5,6,8,4,8,7,7,9,6,6,4,5,6,7,7,6,5,9,4,5,7,4,3,7,6,5,7,5,8,4,7,5,6,7,5,5,7,7,6,6,3,6,7,8,8,6,6,6,7,8,7,5,8,8,7,6,8,7,4,9,5,6,7,4,5,8,4
376,31,6,6,9,7,5,6,5,6,5,6,7,8,5,6,5,6,5,4,6,7,7,7,9,9,7,6,6,8,5,5,5,7,5,7,6,8,7,8,6,7,5,7,9,6,5,4,5,6,7,5,8,7,7,5,6,7,7,7,5,6,6,6,7,7,7,5,8,7,6,7,7,6,5,5,5,6,6,4,5,5,8,8,4,7,7,6,9,6,5,9,8,7,4,5,7,7,4,9,6,6
377,31,5,8,5,6,8,4,6,6,7,6,6,7,4,7,5,4,4,7,5,7,8,6,7,7,8,6,7,6,6,7,9,7,6,7,7,8,5,6,6,8,6,6,7,6,8,5,8,4,6,6,6,7,5,7,7,6,4,6,10,6,7,6,7,0,6,6,9,7,8,7,6,8,9,8,6,4,7,5,6,6,5,6,6,8,3,6,7,8,3,8,8,5,9,9,6,8,5,9,9,7
378,31,5,6,7,6,6,8,9,5,6,6,6,6,6,7,7,8,6,9,5,6,8,7,8,5,7,5,7,6,7,4,5,5,7,7,5,8,5,7,6,8,7,7,8,8,7,9,6,8,5,10,5,7,5,9,8,7,8,6,8,7,5,5,7,6,9,6,5,6,8,5,7,6,5,5,7,7,7,7,7,5,6,6,7,7,6,8,6,6,5,6,5,5,8,7,6,6,8,8,6,6
379,31,8,8,7,10,7,7,9,6,7,7,7,8,8,6,7,6,7,6,8,6,6,7,8,9,7,5,5,9,9,8,8,6,5,6,7,7,8,8,7,7,8,7,8,8,6,6,5,7,6,7,8,8,6,7,6,7,7,7,6,8,6,9,7,6,7,5,8,6,7,5,7,6,5,7,5,6,6,6,9,7,6,6,6,8,8,6,8,9,6,7,6,6,6,7,7,7,6,5,8,8
380,31,6,6,6,5,8,6,6,5,8,8,5,7,6,10,6,9,6,8,6,7,7,3,7,7,6,7,6,7,8,6,6,6,8,8,8,4,8,8,6,7,8,4,6,7,8,8,6,9,5,6,6,7,6,5,8,6,8,5,8,7,8,9,8,5,8,7,6,7,4,7,6,7,7,9,6,7,8,6,7,7,5,5,6,7,6,8,6,5,7,9,6,9,8,6,7,6,6,8,6,5
381,31,7,7,8,7,6,8,6,10,8,9,8,8,6,5,8,7,7,6,8,6,7,6,6,6,5,6,7,8,9,7,7,6,8,5,7,7,7,7,8,7,6,7,7,7,8,8,8,6,5,6,9,6,7,6,8,6,6,8,8,5,9,7,7,9,6,6,6,6,6,6,6,9,7,5,5,5,9,6,5,6,4,8,8,6,7,6,5,7,10,6,7,5,7,7,7,6,6,7,10,7
382,31,6,7,8,7,5,8,8,7,8,9,8,11,7,7,8,6,6,2,7,7,8,5,6,9,7,9,6,6,9,7,8,8,8,6,7,6,7,6,6,8,7,6,7,6,9,5,7,7,6,7,8,8,8,8,8,5,6,8,8,6,6,9,7,8,6,6,5,6,9,5,4,6,6,10,8,9,6,6,9,9,8,8,8,7,8,9,10,7,9,6,9,6,8,8,8,7,8,7,9,6
383,31,8,10,8,7,9,7,6,8,9,9,7,7,9,8,8,6,7,7,8,9,6,10,8,9,8,7,7,5,6,6,8,7,8,7,10,8,8,10,9,8,5,8,8,8,7,6,7,6,8,7,7,7,7,6,6,8,7,7,7,9,7,7,5,8,7,9,7,6,6,5,9,6,8,7,10,8,7,7,8,8,10,6,8,9,9,8,8,10,9,8,8,6,7,11,6,7,6,8,6,5
384,31,8,9,8,8,8,7,10,10,8,8,8,7,10,7,7,10,6,8,6,7,9,9,11,6,7,11,9,10,7,9,8,8,9,5,8,8,9,10,9,6,6,10,10,8,7,10,8,6,7,7,7,9,6,8,7,7,8,7,6,8,6,6,7,10,8,8,8,9,7,6,7,7,7,9,8,11,10,6,6,7,7,6,7,9,8,8,7,7,6,9,8,8,8,9,6,8,9,8,10,7
385,31,9,8,6,7,8,9,6,8,7,7,7,10,10,7,6,9,8,7,6,6,9,9,7,8,6,8,7,7,9,10,7,8,6,5,7,9,5,9,6,7,6,10,8,8,7,10,9,9,8,8,8,8,9,7,5,5,6,6,7,12,7,9,7,6,9,6,6,11,10,9,10,7,4,10,10,7,8,8,7,8,7,7,12,9,9,6,8,8,5,8,10,7,8,6,7,7,6,8,10,7
386,31,7,11,8,7,8,10,7,10,7,11,11,9,11,8,6,7,11,8,7,11,13,6,10,9,8,11,8,9,9,7,10,8,9,6,8,9,7,10,7,7,10,10,8,9,10,10,8,10,8,11,10,9,9,9,7,13,9,8,11,12,11,9,7,9,10,9,9,7,10,10,7,7,9,9,7,6,8,9,9,6,8,9,7,11,11,9,10,5,9,10,10,9,9,10,12,7,9,8,10,8
387,31,9,6,10,8,8,7,6,8,13,8,9,10,9,10,7,8,7,12,12,6,10,11,10,8,10,10,10,8,11,10,8,10,11,6,9,8,11,8,8,9,8,8,14,9,7,10,7,7,11,6,11,10,6,5,9,11,10,12,9,8,6,9,6,7,9,9,11,11,6,7,11,8,9,9,11,9,9,10,12,7,7,9,13,7,11,9,7,11,7,9,11,9,9,12,11,14,8,9,8,7
388,31,9,10,11,9,8,11,6,12,8,9,9,8,8,11,7,8,7,10,7,10,6,10,12,10,7,11,8,8,10,9,7,8,9,7,13,9,6,7,12,7,8,10,7,9,8,8,12,9,9,8,10,9,8,13,8,10,9,10,12,9,10,8,9,10,7,11,10,8,7,8,10,8,10,10,8,8,6,10,9,11,10,11,9,7,10,9,12,7,10,7,10,8,11,9,9,11,11,11,10,7
389,31,11,9,14,13,9,11,10,9,11,9,11,10,10,10,9,10,7,12,13,10,7,10,10,8,10,10,8,11,7,3,12,11,13,9,11,11,9,12,12,10,10,11,8,11,8,9,9,9,13,11,9,9,11,12,14,9,10,7,7,12,9,9,10,8,10,11,8,12,10,10,6,11,13,10,8,12,8,9,6,13,10,9,11,14,9,11,9,11,7,10,9,8,7,12,12,8,9,10,10,5
390,31,14,10,12,11,12,10,12,16,13,12,9,11,11,9,8,11,9,14,13,10,9,10,5,17,10,11,10,10,12,13,7,7,11,10,11,10,14,11,11,16,11,13,8,10,11,9,12,7,16,10,9,13,12,10,13,11,12,9,12,15,7,10,10,15,9,9,9,14,10,12,13,11,10,11,14,9,12,13,14,8,14,11,11,6,8,11,11,15,7,11,12,10,10,9,10,8,14,10,13,9
391,31,12,13,12,11,11,14,9,13,10,13,11,14,9,10,7,13,11,7,12,12,13,11,14,15,12,8,8,12,13,10,10,13,10,9,14,13,10,11,12,10,11,11,14,12,10,12,13,8,8,12,10,12,13,15,12,15,10,11,9,15,13,9,15,12,11,15,14,10,11,14,10,12,8,12,13,13,13,15,8,6,11,12,11,12,11,14,8,13,11,7,10,11,8,6,8,8,12,13,8,12
392,31,12,14,10,12,10,13,10,13,10,11,6,12,12,12,17,10,10,11,11,10,8,7,11,12,12,13,11,12,13,12,11,12,12,17,14,10,14,11,14,12,12,12,11,16,15,12,13,11,11,16,12,9,10,13,9,13,11,13,10,9,14,12,15,16,13,12,13,9,8,12,13,10,9,9,13,14,12,13,11,12,11,15,9,13,12,13,6,8,9,13,10,12,13,9,11,11,17,12,12,9
393,31,12,9,12,12,16,12,11,13,12,11,15,14,12,13,14,12,10,12,10,10,12,10,12,13,15,12,13,14,12,13,9,11,10,14,10,12,12,11,15,14,9,10,13,11,13,9,15,9,10,14,8,12,15,13,10,9,10,11,14,12,13,15,14,12,11,14,12,14,12,13,11,13,17,11,12,12,8,9,13,14,15,12,11,13,15,13,14,15,16,12,12,12,10,15,15,7,10,13,13,14
394,31,13,13,12,13,12,15,17,13,10,13,16,12,12,16,11,10,14,13,18,11,11,10,12,13,14,9,12,14,14,11,12,13,16,12,17,16,16,16,15,10,12,14,17,12,12,13,15,15,12,13,12,13,16,15,11,13,12,13,14,12,15,18,13,12,10,9,13,16,13,14,15,16,14,13,15,16,15,13,15,10,10,13,13,13,15,12,13,10,17,12,13,12,11,11,14,13,12,14,15,12
395,31,14,14,13,14,13,12,15,14,15,14,13,17,13,10,15,10,19,18,13,13,16,11,12,15,12,14,14,15,13,15,12,13,13,12,11,12,14,14,14,17,13,14,10,15,16,12,14,10,8,16,10,11,10,14,13,13,8,13,15,10,16,16,13,18,13,11,15,15,15,11,18,15,15,13,11,14,15,17,16,16,13,16,16,15,15,10,11,12,13,16,10,13,13,12,9,13,15,15,14,14
396,31,16,17,14,12,13,12,12,13,13,17,14,15,12,18,15,15,13,12,15,14,14,14,14,11,16,14,14,15,13,16,13,13,15,13,12,11,12,12,12,18,13,16,12,8,12,17,14,12,14,14,15,12,12,14,13,9,16,11,15,17,12,18,19,13,17,14,16,16,10,11,14,12,13,16,13,16,14,13,15,20,9,17,15,19,18,15,17,15,14,18,13,11,13,15,17,15,13,15,14,14
397,31,15,16,19,14,19,17,16,16,13,14,18,13,20,13,16,17,14,14,12,14,11,15,13,14,10,9,15,16,20,14,16,18,12,13,13,11,13,14,17,12,12,14,16,9,12,14,15,13,14,13,12,19,13,17,21,16,14,18,15,11,16,17,14,18,11,13,12,10,17,15,14,15,14,14,13,17,16,18,20,13,16,17,11,13,15,14,13,13,15,13,16,13,16,14,18,14,10,16,11,17
398,31,17,15,13,13,13,17,10,15,14,12,13,16,16,12,18,15,15,17,16,11,17,15,13,16,14,17,15,17,15,16,14,15,19,14,16,16,16,15,15,15,15,15,18,14,14,16,13,15,12,13,20,14,18,16,14,11,13,11,19,15,12,12,13,15,14,16,13,16,18,12,17,15,13,14,14,13,18,17,15,16,14,16,15,17,17,12,17,16,14,15,15,17,16,15,13,21,16,16,19,10
399,31,16,15,17,13,16,14,16,14,16,19,14,14,14,15,19,16,18,21,16,12,15,16,17,14,13,15,15,17,17,16,17,15,19,17,15,14,15,16,15,17,14,17,16,13,15,13,15,17,22,15,17,19,16,15,19,17,15,19,15,17,17,19,14,17,14,18,16,15,16,16,14,19,15,17,18,13,17,13,18,16,14,16,18,18,15,18,16,18,13,14,14,17,15,16,18,12,18,15,18,15
400,31,14,13,8,18,14,15,20,14,16,11,15,17,13,16,17,16,13,16,17,17,17,18,17,18,17,17,16,15,17,15,15,18,16,17,17,15,12,11,15,23,17,16,17,13,15,16,14,15,18,17,14,16,18,13,18,17,16,16,15,14,15,14,19,14,15,18,16,14,17,16,15,20,15,17,18,10,19,15,17,16,19,15,14,10,11,18,13,15,16,15,17,14,18,14,12,13,18,11,16,17
401,31,19,19,17,18,18,13,16,19,14,17,16,16,19,16,11,17,16,16,17,19,19,15,16,12,16,18,17,16,18,15,16,14,21,21,19,15,18,14,17,15,18,17,14,14,14,19,18,13,17,14,14,13,17,15,13,17,14,13,15,18,18,15,16,16,15,19,16,16,13,16,20,18,18,14,18,20,19,14,16,15,16,15,16,22,18,21,15,12,13,20,14,16,17,18,18,14,18,13,16,17
402,31,17,17,17,12,16,16,18,16,14,17,19,16,19,11,22,16,16,18,16,14,19,20,16,14,17,18,17,11,19,20,17,20,17,14,16,13,12,16,15,19,16,18,19,22,16,16,15,18,18,12,18,17,14,19,15,17,14,17,17,17,17,15,17,17,14,16,16,21,16,14,15,21,16,17,20,16,19,15,18,17,16,16,16,14,17,15,16,13,15,12,17,14,19,17,16,18,15,20,13,17
403,31,21,16,16,17,12,18,18,16,16,15,13,17,16,17,18,16,15,15,19,15,13,20,20,19,18,17,15,17,17,16,21,14,15,18,19,18,15,13,15,14,16,19,20,18,19,15,18,15,18,19,18,16,18,17,15,16,17,21,18,18,13,14,18,20,20,20,18,20,19,16,16,17,16,20,17,18,19,18,16,15,21,13,21,17,20,16,17,13,19,16,18,17,15,21,19,18,14,18,19,16
404,31,17,16,16,19,16,16,19,15,16,16,15,18,17,15,20,19,14,16,16,15,17,14,19,20,19,14,19,16,17,16,15,18,16,20,19,13,13,16,18,15,17,19,19,16,14,16,20,19,15,20,20,19,15,19,18,18,15,18,17,22,17,18,19,12,21,16,18,17,17,18,21,20,17,14,19,17,16,20,16,15,15,17,19,14,20,16,18,17,18,18,15,17,15,14,21,16,19,18,20,14
405,31,18,19,18,21,16,19,16,15,19,17,17,18,14,15,15,19,18,13,16,17,18,19,17,18,16,17,17,23,14,18,18,17,18,19,16,17,21,17,14,16,16,14,16,16,19,16,15,15,13,20,16,17,17,8,15,22,17,18,15,17,17,17,16,14,22,12,17,15,15,20,14,18,18,16,13,18,21,19,16,17,19,19,17,16,19,15,14,17,18,14,23,18,16,18,22,18,18,13,19,17
406,31,16,18,15,17,15,15,20,15,13,20,19,18,19,16,14,18,19,15,20,21,18,12,17,21,15,18,15,14,14,16,17,20,15,18,15,18,15,17,23,16,15,15,15,19,16,17,15,17,14,14,17,19,17,16,11,14,20,17,17,17,13,17,15,14,17,17,14,20,15,18,19,14,16,16,20,16,13,18,17,19,19,18,15,16,18,18,17,17,19,16,17,13,16,22,17,17,16,20,18,19
407,31,17,17,16,20,17,12,16,21,17,16,19,14,19,17,19,15,15,17,15,17,16,15,17,16,17,21,13,18,17,15,15,14,15,19,19,14,17,14,15,15,13,14,17,15,18,15,20,16,13,15,17,16,16,17,15,16,16,16,18,14,15,18,13,17,17,16,17,16,16,22,17,16,15,14,15,16,20,21,16,12,16,15,19,16,19,17,17,17,18,16,14,14,13,19,17,20,18,18,15,17
408,31,18,16,17,14,14,15,15,16,15,15,15,19,17,17,17,20,17,14,18,19,15,18,16,23,15,14,17,14,14,14,15,18,18,17,16,17,19,17,18,14,14,16,15,14,18,19,16,16,14,17,13,17,14,14,21,15,17,19,17,18,19,17,15,16,18,22,21,16,16,21,14,17,18,19,16,16,18,23,20,15,17,18,17,17,20,14,17,14,16,20,20,14,20,17,17,17,21,16,18,16
409,31,19,12,17,11,17,20,15,22,18,15,16,19,19,14,17,16,13,16,17,19,14,16,18,13,17,19,16,16,17,16,19,16,16,20,17,17,12,16,15,21,15,19,16,16,14,13,19,14,17,17,18,19,13,16,18,17,15,17,15,12,15,22,18,19,15,16,20,16,13,14,17,13,13,18,19,17,21,15,14,19,13,19,23,22,15,16,17,14,13,16,17,15,16,17,12,18,16,14,16,17
410,31,16,19,16,17,15,15,14,14,17,17,17,15,19,17,19,16,19,18,14,13,21,13,15,17,17,13,17,17,16,17,16,15,18,22,14,16,17,18,13,17,16,18,14,16,16,16,18,12,14,18,19,19,16,18,17,13,17,17,15,15,19,14,13,20,17,12,17,14,24,16,17,21,18,16,17,16,15,18,14,20,17,17,18,21,17,16,15,15,19,16,14,15,20,20,12,19,22,14,15,17
411,31,14,15,19,19,10,16,14,20,12,22,14,19,15,19,15,17,17,19,15,16,15,17,17,14,14,20,16,14,19,17,14,17,20,13,16,19,17,16,13,14,16,15,22,19,16,18,16,15,15,15,17,18,15,16,14,22,16,17,19,16,17,16,19,18,20,15,21,18,18,17,15,17,16,19,18,17,15,15,18,15,17,17,20,18,17,18,17,14,18,18,17,15,19,14,17,15,18,20,19,17
412,31,14,18,16,12,12,17,15,14,18,13,16,14,15,16,17,17,15,15,17,16,18,12,18,14,19,13,18,12,16,12,12,15,15,14,16,15,14,15,17,15,14,15,17,19,18,13,16,18,16,16,21,17,17,15,18,17,16,14,14,18,17,13,10,16,10,16,16,11,12,18,20,16,13,15,16,16,10,15,16,17,15,10,14,22,18,15,11,16,16,16,16,8,18,18,16,13,10,17,15,20
413,31,12,15,16,16,14,16,14,15,14,12,13,12,17,15,17,18,18,16,16,15,15,13,15,12,14,18,14,21,16,13,12,16,13,20,12,13,14,16,16,10,15,17,13,14,15,15,20,18,15,15,17,18,15,15,11,13,16,18,15,15,18,13,12,19,15,13,19,16,12,14,19,19,14,19,17,12,16,16,16,16,15,14,18,15,15,16,16,16,17,10,15,12,11,11,21,18,10,13,12,19
414,31,18,12,17,14,13,16,14,15,17,13,12,16,19,14,10,16,16,14,13,16,18,11,12,11,15,15,14,13,10,13,15,12,16,16,12,18,14,17,13,15,14,14,19,10,17,19,13,16,18,15,16,13,17,16,20,15,16,16,15,18,13,14,14,14,14,20,17,17,15,16,16,12,13,16,13,15,15,14,16,15,15,12,15,17,12,16,11,16,14,13,18,13,14,16,19,14,11,18,15,12
415,31,12,12,12,16,16,16,18,18,13,16,16,13,10,14,18,17,14,16,18,16,9,15,13,13,13,14,16,17,20,14,18,12,14,16,16,10,16,15,13,16,17,17,10,7,16,13,6,14,21,16,16,18,12,15,11,14,15,16,13,12,14,14,15,10,12,18,14,19,15,18,12,16,13,16,14,17,13,13,9,18,16,10,15,12,15,9,9,12,18,15,17,17,14,12,14,16,13,13,17,17
416,31,11,13,15,15,12,13,14,13,10,14,13,15,13,12,18,16,8,17,10,14,9,15,9,10,10,13,10,12,11,15,12,12,12,9,11,17,14,15,14,10,12,15,10,10,12,12,14,13,12,14,14,10,12,16,9,17,9,13,13,11,15,14,13,9,15,11,13,11,12,14,14,17,13,14,9,12,11,12,12,14,8,13,12,14,15,11,10,12,13,10,12,15,14,12,11,11,11,12,11,12
417,31,9,13,7,12,11,12,5,13,10,11,11,9,8,16,11,16,13,15,16,8,10,14,12,16,10,10,13,11,12,13,11,11,10,8,16,13,13,12,11,13,12,12,10,9,13,9,13,12,9,11,13,8,7,13,11,13,10,13,7,14,8,11,13,14,12,10,12,12,19,10,11,13,10,12,13,13,9,15,10,15,11,12,12,9,12,12,15,10,13,12,7,17,10,13,11,12,12,9,9,13
418,31,14,11,17,14,10,9,13,11,9,13,7,8,7,12,11,11,8,13,10,18,10,6,8,10,12,10,9,11,8,6,6,9,9,8,11,6,14,12,6,9,16,12,9,10,8,12,10,15,12,12,8,12,10,14,12,13,10,6,7,6,12,12,8,10,12,8,10,8,6,13,13,14,8,8,11,8,9,11,6,13,5,11,10,12,13,22,8,13,10,15,11,12,8,17,8,16,9,13,10,10
419,31,4,7,8,7,9,10,9,8,6,6,7,8,10,13,7,10,7,11,10,11,11,9,10,7,12,15,11,9,6,6,8,7,7,9,12,13,8,8,10,4,10,9,7,11,12,8,7,8,6,6,6,9,8,7,8,10,7,10,8,9,5,12,10,6,12,11,6,9,14,11,8,15,6,6,9,7,8,7,15,14,10,8,9,7,6,12,9,10,8,11,13,7,5,9,9,10,5,3,11,10
420,31,7,14,7,7,6,15,13,9,9,8,6,10,9,6,7,6,8,8,9,10,8,7,9,9,14,7,5,10,7,10,9,7,13,7,8,7,6,6,6,10,6,5,12,6,6,8,9,10,3,14,8,7,6,11,7,5,6,11,9,9,7,7,13,11,5,11,6,5,6,8,8,9,10,8,8,8,5,7,8,9,10,6,8,9,9,10,12,6,7,7,5,10,8,9,2,8,8,10,10,4
421,31,4,4,7,6,7,6,7,4,12,7,4,9,6,9,4,3,9,5,5,4,5,5,4,4,2,5,6,11,7,7,4,7,2,8,4,6,7,9,5,7,7,4,8,7,4,5,9,6,6,4,7,4,8,6,6,10,5,10,6,5,7,5,5,6,5,8,4,9,6,6,7,6,3,4,7,7,9,4,8,7,3,5,11,4,9,5,2,11,8,8,5,7,10,7,9,4,11,9,8,12
422,31,6,9,3,6,4,5,6,5,6,2,6,5,6,4,7,10,4,9,4,6,8,6,4,4,6,4,4,5,9,4,4,6,6,3,9,7,6,5,3,8,5,4,2,5,6,4,9,4,4,5,3,5,4,6,7,5,5,4,8,3,8,7,3,6,1,3,2,5,7,5,1,8,4,3,5,1,4,7,2,9,4,3,5,4,5,4,8,7,3,4,6,4,6,8,6,3,4,6,5,4
423,31,3,3,0,8,5,4,6,1,3,5,5,6,3,4,2,2,2,5,6,5,1,8,4,4,6,2,9,4,5,4,2,3,1,4,1,3,2,4,6,3,3,5,5,2,6,4,2,4,1,4,7,3,2,6,5,3,2,4,5,4,2,3,3,5,5,5,4,3,6,5,4,5,2,4,1,4,1,2,8,1,7,5,2,5,3,6,3,3,1,5,6,2,4,7,3,5,2,2,2,6
424,31,1,3,1,1,3,3,4,1,3,2,1,0,2,6,2,4,3,5,4,4,5,3,6,4,5,2,5,4,3,3,4,0,2,3,2,2,4,6,4,5,1,5,1,2,1,6,5,4,2,4,4,2,6,3,4,5,3,7,4,1,4,2,2,3,4,2,3,2,1,4,6,1,3,5,3,2,3,0,3,5,2,2,5,4,5,3,2,2,8,8,3,2,2,3,4,4,3,2,4,6
425,31,1,3,0,4,2,2,3,3,7,3,4,2,4,0,4,4,1,1,2,2,3,3,3,2,3,4,2,3,6,3,3,0,1,1,2,5,1,0,2,2,2,1,0,2,4,1,0,0,3,0,3,2,6,2,2,2,1,2,2,1,0,2,3,2,0,0,1,6,5,5,1,2,2,2,2,0,2,4,4,6,2,3,2,2,3,3,3,1,4,2,2,1,1,2,2,6,3,3,0,0
426,31,3,4,2,3,1,3,1,2,2,1,3,2,2,1,3,2,1,3,1,0,0,4,2,2,3,0,3,1,2,4,2,1,2,1,4,3,3,3,0,0,1,0,1,2,4,1,4,1,2,1,1,1,1,4,2,1,1,3,3,2,0,1,0,1,0,3,0,5,2,3,1,0,5,0,1,2,1,1,2,4,0,1,0,1,1,1,0,5,1,1,1,5,1,0,1,3,3,1,1,1
427,31,0,4,1,0,1,2,1,1,0,1,3,1,4,0,1,3,2,4,0,1,3,2,1,0,0,2,0,0,2,5,1,1,2,1,0,2,3,3,2,0,1,1,2,0,1,1,3,0,1,1,3,0,5,2,0,2,1,1,0,2,2,1,2,1,1,0,3,2,0,0,2,3,3,1,2,2,0,1,0,1,7,2,2,1,1,3,1,0,1,0,2,4,2,0,2,2,1,0,1,3
428,31,1,1,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,1,0,1,0,2,0,1,1,0,1,3,1,0,0,1,0,0,2,0,0,2,2,2,1,0,2,1,2,0,1,2,3,1,1,0,0,1,0,1,0,2,4,2,1,1,1,2,0,0,0,1,2,2,0,2,0,1,1,2,1,0,3,1,0,2,0,1,1,1,1,2,0,0,0
429,31,2,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,2,1,0,2,0,1,0,1,3,1,0,1,1,0,0,1,1,0,1,1,2,0,1,0,0,0,1,2,0,0,2,0,3,1,2,0,2,0,0,1,0,2,1,1,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,0,0,1,1,1,0,4,1,0,0
430,31,0,0,0,0,1,1,1,0,0,0,0,2,0,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
431,31,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
